"","SRR13842739","SRR13842740","SRR13842741","SRR13842742","SRR13842743","SRR13842744","SRR13842745","SRR13842746","SRR13842747","SRR13842748","SRR13842749","SRR13842750","SRR13842751","SRR13842752","SRR13842753","SRR13884080","SRR13884092","SRR13884104"
"ENSMUSG00000051951.6",9.24053387952539,10.0072075600764,9.5887134521432,8.99244717746406,9.24604743179698,9.16589070587907,9.16032917152223,9.13192247010878,9.29962573874509,9.61800067125669,8.98320503683494,9.42022365547734,9.23813279802433,9.26895286451781,9.50063459272469,9.05745034570547,9.12351643124172,9.26004208257033
"ENSMUSG00000025900.14",4.52177507597671,4.39667337489502,3.94985554532021,4.4436016419769,3.29713288828617,4.40883267448533,4.24791095870881,4.39440504395808,3.98714144146711,4.31099125702561,4.03969660130559,3.88701852009123,4.10046194291056,3.91002719800412,3.29713288828617,4.34053353325292,4.15839630566184,3.77125634639267
"ENSMUSG00000025902.14",6.61531858710899,7.1877201412784,6.45823551094561,7.23188446150815,6.91052078288898,6.61496227341775,7.03737058710463,6.61641350601925,6.89845582050877,6.8304389968104,6.66104250458306,7.29544641327712,6.75770286681145,7.15860388838126,6.56010639666421,6.7485547723325,6.70204077218239,6.45448402169304
"ENSMUSG00000033845.14",8.74863895369927,8.7916886273061,8.89689382150842,8.6410151311788,8.85690787621399,8.87646163409534,8.77645055361497,8.76344703260537,8.66303031970803,8.96601967019041,8.68223191994869,8.67637727999738,8.97149180625533,9.10283948208399,8.79381081198012,8.59576788720433,8.69360582744369,8.71079655790995
"ENSMUSG00000025903.15",8.92605307021303,8.56014725756967,8.87506834985858,8.52503905063189,8.84950329309945,8.51878046654821,8.77749409272128,8.42836355859141,8.89336541497659,8.40188987576768,8.41473388907331,8.35384628240942,8.30181792702756,8.36157252132309,8.4994374380133,8.38516905422202,8.41423086735588,8.55718421031176
"ENSMUSG00000104217.2",3.49986848763982,3.65196951618462,3.15077633826103,3.15077633826103,3.15077633826103,3.15077633826103,3.15077633826103,3.15077633826103,3.64098809567655,3.15077633826103,3.67871275755452,3.15077633826103,3.72243554557762,3.15077633826103,3.15077633826103,3.19834610771665,3.19834610771665,3.19834610771665
"ENSMUSG00000033813.16",10.7214285579686,10.3685987231219,10.7229571500495,10.5778607593985,10.4551679766747,10.4648589979397,10.5469523540569,10.6139087753555,10.3671629186762,10.5538319561039,10.5026151045231,10.378096297698,10.5720971661286,10.455930839312,10.5778059157367,10.4162398867151,10.4205186330745,10.4558633921651
"ENSMUSG00000002459.18",7.91170142879077,7.90239427102491,8.09508818672844,8.5537608478815,7.65653567494985,8.23245907169365,7.95622500743696,8.04310950299607,7.89644417872436,8.13884738743896,8.23758329935204,8.15535001760335,8.12617964569038,8.42570959139434,7.95116132024526,7.98937106931487,8.19660872770767,8.0743126030207
"ENSMUSG00000033793.13",11.2386620584181,10.9734469209773,11.4663048097648,11.043421607946,11.1814026757072,11.1921205648908,10.8873412917051,11.2437041466734,11.2242419036501,10.7679669343317,10.474621791417,10.9488371210243,10.9660120132889,11.1549613796126,11.0789674946195,11.1168880827813,11.0830489591589,11.1541429059511
"ENSMUSG00000025905.15",5.33361959232815,5.84759684663323,5.78231961792566,6.01210403678154,6.12744891035093,4.96786107662172,5.52498871055511,5.40828177028167,5.15260459475974,4.55242837714365,5.32952935243162,5.47001428940225,4.60945888886214,5.01646987277885,5.38513636022412,5.75954642177588,5.51939720342124,5.52932282910641
"ENSMUSG00000033774.5",5.99745130342393,4.7234809400695,5.86519194039517,5.93307269053186,5.64150146827433,5.67546125079624,5.97712825185036,5.42274030367178,5.40449128484315,5.35691408335861,5.51088386662801,5.5603661903904,4.77137698283889,4.18086921100158,5.24195711527131,5.78884641591125,5.67285770337089,5.70999021540941
"ENSMUSG00000025907.15",11.4613602779215,11.5704981036256,11.5747962079053,11.5048669477212,11.2011798654761,11.4375114072876,11.519483824615,11.2101790857935,11.4866805740514,11.2411810667009,11.5686420497909,11.6479469809784,11.1394650839346,11.0047802368832,11.2272919504453,10.9323199033406,10.915010318818,10.9749419995675
"ENSMUSG00000087247.4",3.20742197180364,3.70861514972723,3.20742197180364,3.20742197180364,3.20742197180364,3.20742197180364,3.20742197180364,3.20742197180364,3.20742197180364,3.20742197180364,3.20742197180364,3.20742197180364,3.20742197180364,3.20742197180364,3.20742197180364,3.17030787666957,3.5393132324708,3.17030787666957
"ENSMUSG00000033740.18",9.79407225252925,9.69858340910753,10.3592921741149,9.1457148319039,9.73581154043508,9.57875924973882,9.99853600683011,9.73990120197577,10.0246283845779,9.46236186173568,10.3061897642475,9.62161556801156,9.7821182993196,9.85127300606255,9.99711838278466,9.52834635307506,9.39733385589575,9.5495156320834
"ENSMUSG00000051285.18",11.8129828632541,11.4818142628735,11.767223639315,11.2635689581858,11.3048374701674,11.5412416326314,11.6456379305562,11.3628285351996,11.6096206702547,11.3333771237778,11.5623065244673,11.5998570659104,11.2290780075468,11.1250477667509,11.509924354781,11.3276290751618,11.3478845197688,11.3690370608601
"ENSMUSG00000025909.17",9.04241783197741,9.36559513120749,9.33811194627864,9.42217283702997,9.13011063341064,9.13000435765361,8.96424189944844,8.95631796726214,9.08228260548304,8.90003438433433,8.99178801838382,9.32751865410857,8.98105406278932,8.77548915258724,9.03577523612539,8.82154373308725,8.89001167583908,9.01749035841213
"ENSMUSG00000061024.9",8.3526626063785,8.38800092104587,8.70036086657796,8.47274318825543,8.2368588955188,8.38873996104313,8.68108073842918,8.57484004757932,8.29828307024863,8.64344495863242,8.35829920824404,8.50481898977763,8.55455037206027,8.43960633168617,8.51175550704852,8.27374320880333,8.23245072681266,8.34224825607305
"ENSMUSG00000025911.15",7.98487357888229,8.05207384732645,8.02238445410637,8.28801054324111,7.82626325750469,7.9099942714043,8.20588788170721,7.97145871591422,8.13016156135506,8.00055273970701,8.40063811185772,8.23625192840865,7.84580286092348,8.47906648949491,7.81853618191051,7.91147034906653,8.01576884245427,8.02669962530275
"ENSMUSG00000067879.4",12.1326447289886,11.444034813215,11.4492368248102,11.1885975807682,11.462715959799,11.5346977685357,11.903613949399,11.5888762261296,11.9001182210968,11.2529503633629,11.3271906894976,11.551506145396,11.4182716293288,11.0848344954426,11.6313581957785,11.7274669310475,11.8282079811026,11.8338411229387
"ENSMUSG00000025912.17",5.87978189488582,6.09648979441689,5.92139973719763,6.92407675148948,6.39900742175308,6.11428647146911,6.23662334973787,6.44940099140358,6.11917586183727,6.0244694092303,6.45298111803411,5.98010254640128,6.83599184065495,6.28916185762268,5.86718039403399,6.10549335931358,5.82161872370694,6.30074456569499
"ENSMUSG00000045210.9",10.8543299472018,10.6502004226491,10.6720537187724,10.4435917069581,10.5557134556329,10.3922686391629,10.8253860534976,10.5177606165269,10.5115489093399,10.321643694563,10.5389507081883,10.5011125380938,10.4717507231802,10.2366289485745,10.479923947403,10.4839444483268,10.5900834804483,10.6390649974055
"ENSMUSG00000025915.15",8.23075185548353,8.13990096139651,8.17488292578427,8.18848986299653,8.84482701002938,8.79539719496047,8.07588550547912,8.03467712758401,8.99666017611905,8.10065457036621,8.85777355715244,8.04261558447795,8.19384340321847,8.13551592664418,7.88510933652538,8.17873687640529,8.00639074250887,7.92297047255436
"ENSMUSG00000046101.17",6.22429538295119,6.57571538123055,6.39523743438333,6.74225474245091,6.31062099642716,5.81512196510045,6.57253876812764,6.11864911599474,5.96552440367395,5.99603438739473,7.20630397452028,6.62468078611437,7.04431399388734,5.96974907894898,6.1180058337056,5.71133030662729,5.77524593365852,6.05255078275724
"ENSMUSG00000099032.3",4.40629949532024,5.08549160812089,4.82554849501686,5.10039759809636,4.56846045736163,4.82479804987243,4.45477358426448,4.70977582840418,5.20357692126027,5.18354874700867,4.8690289875206,4.54170954863168,4.96052307139215,4.91322164261028,4.88201175357906,5.01385946060436,4.79470936284321,4.27515948522321
"ENSMUSG00000025916.11",4.55507031002784,4.49445562632144,4.61973934335059,4.78872483170802,5.17457545109574,4.59227888465063,4.24303196666383,4.81466036069187,4.69556532221468,4.31140174134565,4.80123725190473,4.4903882415741,4.45251147234657,4.94941929718146,3.89206231527584,4.59016690182579,4.64564588687754,4.76650714766528
"ENSMUSG00000025917.10",9.96194447212733,9.61456960079376,10.0015635805465,9.76828559619708,9.86987122820082,9.81049359437847,9.70877908387979,9.95228720349276,9.76492892411804,9.75469257383161,9.46519204332397,9.55525901765955,9.93379193155049,10.1074274655669,9.88074392359541,9.8319072132594,9.81791807348401,9.92056887591474
"ENSMUSG00000056763.17",9.20651860636218,9.62576651675602,9.59904652863789,9.96900101242104,9.73846363752615,9.08248759474117,9.72172634795453,9.3508455753827,8.80985741777273,8.82617931647061,9.99617113874261,9.68647604473541,9.70132418043313,9.21023502160493,9.24865805912978,9.06520941540266,9.01394726227355,8.99108552217853
"ENSMUSG00000067851.12",11.2965576007998,11.6638584890839,11.6093491359487,11.1422007112313,11.3589524677894,11.1037173725425,11.5035091793383,11.1323450408401,11.1949278696347,11.0841976770893,11.4461424025569,11.3431676423969,11.4972462795993,11.1168176194952,11.4644688989,11.0004408342065,11.0944429925529,11.0811989153401
"ENSMUSG00000042501.13",3.71231762670595,4.11865688166783,4.95282319059369,5.50248586666896,4.30221666789967,4.13081618125815,4.05706169709513,4.9807345220654,3.86031184304402,4.35885305804588,4.68565328358902,3.01911639505898,4.73565330384016,4.9254350019862,5.12667634883093,4.39611954977019,4.14948145516554,4.32026487193746
"ENSMUSG00000048960.14",10.8168840912183,11.5335140839637,11.3555673631922,11.5052772101049,10.9870011963532,10.9800789229066,10.9503566571753,10.7558988726956,10.8267189276328,10.7384501541259,10.9477111462269,11.4275008597953,11.0524804689062,10.9922931113445,10.6956384847529,10.441707089542,10.5699011425557,10.5984808555241
"ENSMUSG00000057715.14",10.7047514934317,10.5439077303098,10.9478123925532,10.4276750776168,10.7853871168347,10.323467924298,10.5428300910771,10.5045853958099,10.6788236767194,10.2301252656464,10.4297206204745,10.8458918880618,10.567647026935,10.2497265322635,10.3798984820786,10.4465953139617,10.4415215743922,10.5202454831166
"ENSMUSG00000016918.16",6.65278699427622,6.23340956638013,7.49718275090201,9.086901377888,10.2458133518553,9.36300347698861,6.76706072580045,7.73710803832632,10.2222437030256,5.97818936251286,9.6497340640519,6.60560816144698,9.06995028293707,8.86139415474619,7.0298277078213,8.85506349205622,7.11674885053272,8.46410130065921
"ENSMUSG00000025938.17",6.11341893731514,6.58714374452379,5.99026320372564,5.98928587516576,5.60378035679029,6.02763189755566,6.1672955329393,6.32455853391457,6.13033754223766,6.24334546556194,6.20550152894175,6.51450778815308,5.78963018099014,6.47662048457178,6.49960812618026,5.90591760026491,6.14754869829617,6.21150106859016
"ENSMUSG00000042414.8",3.76007342991999,3.26757222197359,3.26757222197359,3.26757222197359,3.26757222197359,3.26757222197359,3.26757222197359,3.26757222197359,3.26757222197359,3.26757222197359,3.26757222197359,3.26757222197359,3.26757222197359,3.26757222197359,3.26757222197359,3.21952964994553,3.21952964994553,3.21952964994553
"ENSMUSG00000005886.15",10.6725685614906,11.0429717547695,11.0547626161689,10.574940369254,10.790747454185,10.8641985461639,10.6209771470845,10.5878124216994,10.9211467343141,10.7459618662738,10.5909101797454,11.0773666376433,10.8749458558182,10.7553915573046,11.0741177702382,10.7429372488868,10.8953135542569,10.8212675178564
"ENSMUSG00000025935.11",9.68168029640923,9.15147237351461,9.65767458448488,9.6894741937831,9.50394328432713,9.51196465124719,9.63871899489587,9.5442763309102,9.57399591524157,9.15565344561536,9.89819396357909,9.4937723734842,9.2935784323253,9.50908656377296,9.36408177251903,9.27597773139322,9.15869310493493,9.25860042052448
"ENSMUSG00000025937.7",8.71414893762549,8.6153953193962,8.42021389424523,8.71258329521596,8.78833788989916,8.58620119457973,8.54700682217574,8.45312209148605,8.78134193573762,8.09985074943738,8.45143283053655,8.40366837997666,8.42872098881517,8.53704759909947,8.40365396036887,8.20641629952682,8.26315007527246,8.50712961700853
"ENSMUSG00000067813.4",3.63437338653758,3.64306535651476,3.79459483562522,3.14187217859118,3.64049534687202,3.14187217859118,3.14187217859118,3.47997000667446,3.14187217859118,3.60270957860213,3.8844358916106,3.14187217859118,3.14187217859118,3.14187217859118,3.14187217859118,3.21641026728512,3.21641026728512,3.21641026728512
"ENSMUSG00000025932.15",8.63775975586278,8.44246461155594,8.22729448039102,8.31334927240949,8.2670336523931,8.59817719986017,8.19849862624723,8.4998568644449,8.38128824671947,8.67732107916353,8.33876803898897,8.41744602109884,8.59226956912456,8.45659061756967,8.59873822306325,8.47726267973349,8.50725465249024,8.36662485557362
"ENSMUSG00000025930.7",4.92451600099208,4.76535478468766,5.10097489594307,4.4914126692803,5.11454568299214,4.83107840682765,4.47120192623405,5.04537522836562,4.41966857146525,4.43362960145413,4.75998051928288,4.786716798617,4.4566699605491,4.72016160547447,4.76323533084878,4.86522623390561,4.96119200462784,4.68006459011827
"ENSMUSG00000032769.6",5.40587086008927,4.5437180988756,4.20842726556868,5.54338988086906,4.411066802223,4.2690414593603,5.1974286339615,5.04200455317874,5.11271423591736,4.34732770543159,4.59486829356304,5.24035690770338,4.12736381585122,3.55570460853464,4.2426802591828,4.47597122166894,4.96676367414183,4.34554365065593
"ENSMUSG00000092083.5",9.0483190900144,9.47239843822126,9.5239269806324,8.87410596918044,8.94598458333548,9.2233423137945,9.19552974462171,8.92350306222974,9.07122047723827,9.29772645795148,8.90291478995487,9.3755316610426,9.33027742901588,8.85989562941887,9.39421179832465,8.95873145421551,9.12622869326579,9.17807886936989
"ENSMUSG00000025925.15",7.46195776433592,7.67495033397865,7.93793580206271,7.70522469920959,7.68828183163112,7.58210380902022,7.62787939319178,7.47234861048036,7.50449238142573,7.59176744343939,7.6066868822762,7.53573815361492,7.80617065830733,7.14076009172661,7.49295995351772,7.26913860712895,7.31647516522749,7.26751333294493
"ENSMUSG00000032719.5",3.64295528638116,4.45882696657661,4.28439586672937,4.56773317473546,4.79076952094889,4.60118640878011,4.60081206247259,3.75247979904738,4.8561521873457,3.78015968272588,4.3106750207059,4.37246830201136,4.32910489736665,4.32044108783361,4.20819236322828,4.44404982692648,4.49373928259001,4.35787552905757
"ENSMUSG00000067795.14",4.76731224003357,4.79178286441667,5.11668536372915,4.65767293026632,5.08844601557632,4.26941093146617,4.91209762127007,4.78876776818999,4.890254812315,4.61011025883011,4.71130542854265,4.09898488080163,4.51779840356211,4.82747566425002,4.60882277106503,4.36643886935769,4.56309683200995,4.83500492045277
"ENSMUSG00000043716.14",11.6657654021003,11.6756599050483,11.6207128923101,11.5118113402963,11.5811896943584,11.8200446616842,10.8791166505371,11.7221160107903,11.4672268743934,12.097639195649,10.8109853946195,11.0067033381173,11.8414407780638,11.9685302759289,11.8388268848299,11.6434956574586,11.6385694075682,11.6042425256898
"ENSMUSG00000025921.8",7.70703015307546,7.60083252327156,7.70649903002326,7.71979606891548,8.20089693253946,8.23349003390168,7.71845242143963,7.84542083603505,8.35004796940034,7.34546230378952,8.36901810197192,7.58072253325405,7.75305146638304,8.15757649325244,7.59579546191612,7.91521776863106,7.66150159576545,7.48812195484066
"ENSMUSG00000025920.20",11.420462747744,11.1451149049091,11.3439962190147,10.8806889541769,10.9975213323738,11.1155723194919,11.4709752063356,11.0851663126264,11.011512418851,11.3247370677549,11.4343591197254,11.1289318292076,11.0521229756407,11.0816581151096,11.0391447251032,11.0871564312497,11.0893377262244,11.2391332959493
"ENSMUSG00000025939.20",10.6547844121154,10.3195106663271,10.6194012622351,10.2397192362574,10.1560981463915,10.4831140205688,10.5194124107201,10.3578859446516,10.3245238226453,10.3713272656372,10.5539007892514,10.3979453065279,10.5117958410254,10.4202615224667,10.5447341867043,10.0516765388606,10.1037001413077,10.1358853212248
"ENSMUSG00000079658.10",11.1901073549175,10.9851911497543,11.2817100860591,10.8832127114569,11.0164234191941,11.1556286105855,11.1897455587866,11.0293373878564,10.7331411317118,11.2852987703809,11.1508789098612,10.9954715032122,11.1778169913256,11.2922769541401,11.1081776562817,10.7270962655273,10.8174154679151,10.8310210387657
"ENSMUSG00000025940.7",9.51341227361354,9.22905354037454,9.60524392013381,9.07853977569057,9.33880481885189,9.36559527265309,9.41265212744848,9.33287676348748,9.40328342253153,9.37276011313497,9.40930837858571,9.21770980282251,9.36968346573804,9.40545724206924,9.52120034924739,9.01411210846661,9.0774525869385,9.04163392109398
"ENSMUSG00000025779.11",5.14934532514079,5.57394547237536,5.43267393337932,4.92323052637004,5.48028889034351,5.36182523205434,4.74509228864566,5.05537608345778,5.13931928342006,4.81945692770475,5.16039846171474,5.09350653126637,5.58819139564375,5.67222025762912,4.99370424075768,5.09047554536564,4.67276927143528,5.22770881386783
"ENSMUSG00000042686.6",10.2976424111808,11.1099155292341,10.6537496655074,9.80266287305705,9.94862922737779,10.8991043970569,9.79352626460172,10.2438214109999,10.5668935317706,10.7910398373941,10.8518070292067,10.3272156765259,10.7416947237104,10.488075405451,10.4995485811948,9.46399219421986,9.70265704002194,9.66790682536606
"ENSMUSG00000025777.9",11.3568781282237,11.0249694838578,11.36766376174,10.9377340723956,11.0498517804447,10.9215952925103,11.0966987042665,10.9325010875438,11.004013465626,10.6869295754965,11.2190247967566,11.1114209011128,10.9882798922592,10.8044330648726,10.9507372440289,10.997951876962,11.1162276215169,11.1210402278021
"ENSMUSG00000067780.4",6.22316412597206,6.1050107110344,6.54421050141446,5.50294184457503,6.27007131959776,6.05782589534313,5.7742954356892,5.72294602675815,5.87173393442758,5.10100921973184,5.35662903731127,6.29432672922042,5.69942370758355,6.00910096827146,6.06529879842985,5.65091009326316,5.3558666334541,5.90163098429793
"ENSMUSG00000025776.14",7.38065174932586,7.44898942679822,7.38539249649036,6.98640166567403,6.72720718564087,7.50175751999175,7.11945911452862,7.34164616999798,7.71919668356457,7.28341181006349,7.3892613203023,7.60214691910546,7.09436424803328,7.20533707355852,7.33341515648376,7.16097960069264,7.080657749198,7.3844213009445
"ENSMUSG00000042596.8",2.92000262782515,2.92000262782515,2.92000262782515,2.92000262782515,2.92000262782515,3.42694970138579,3.35133185529132,3.59166442116579,2.92000262782515,3.38084002783611,2.92000262782515,3.50988825963022,2.92000262782515,3.96647467732737,3.60697827847332,3.56975635674526,3.60081117338804,3.23180581758681
"ENSMUSG00000025927.14",4.18419053243572,3.33913785084931,3.99186050788335,4.01247847930747,3.83776101913015,4.20850665843631,4.19251696514884,4.01079964418995,3.33913785084931,4.74620270141874,4.37830153587771,4.16774913580772,4.46143712180946,4.19962247087341,4.3019079331541,4.43055103477735,4.46693618194478,4.50924000615677
"ENSMUSG00000043760.17",3.48180229910201,3.48180229910201,3.48180229910201,3.96006624930226,3.98042546738285,3.48180229910201,3.48180229910201,3.48180229910201,3.48180229910201,3.48180229910201,3.48180229910201,4.07168793090708,4.0534615064186,4.09469660881996,3.48180229910201,3.76823876006514,3.79929357670792,3.83746057865789
"ENSMUSG00000041872.10",3.27852006285186,3.77971324077545,3.27852006285186,3.27852006285186,3.27852006285186,3.27852006285186,3.27852006285186,3.61661789093515,3.27852006285186,3.27852006285186,3.27852006285186,3.27852006285186,3.27852006285186,3.27852006285186,3.27852006285186,3.604381211029,3.63543602767179,3.96711003827828
"ENSMUSG00000041859.11",5.78967807176709,5.65156379794903,5.76838133764707,5.66837399490452,5.82862998734759,6.01348466494791,6.11966673267511,6.03848154152177,5.62798352084358,5.88761149665317,5.48117783854284,5.78794797045333,6.02653309116525,6.02825855505802,5.80183159899816,5.91479962312001,6.15661673930387,6.16635846540455
"ENSMUSG00000025931.16",11.5251971466478,11.4776532817098,11.3349572491244,11.3554428256091,11.102732238402,11.1873354696464,11.2010930048823,11.2744640077828,11.4435391523792,11.5034430390556,10.8688415987198,11.6224800305036,11.277850520478,11.0395201370146,11.2520245756618,11.3205575341039,11.5218646092555,11.3973563727423
"ENSMUSG00000041809.6",5.04985178827024,5.10571264052507,5.49905010640362,6.15631506950108,6.50542130715411,6.18752371377157,5.29975930193822,5.75225100413373,6.21066156873459,4.8647657516029,6.25177078856269,5.10040686634048,5.78750412991486,6.17705828584377,5.6667131210007,5.37051381154825,5.27656005269207,5.43196711574421
"ENSMUSG00000041779.6",5.5483652665966,6.50163163297634,5.78863990842528,6.16517884277105,6.33601319280514,6.19650558751504,6.06158875030086,5.80608951256473,6.21628567299086,5.31744189166324,6.92964449194732,6.04991437086807,6.20128585135924,5.97493150359383,4.79285883188283,6.03084160196329,5.96105035902241,5.43941119686035
"ENSMUSG00000025933.16",8.80301406727499,8.66500615028947,9.04795867135268,8.43199408449214,8.45643170116246,8.79647171072091,8.60299477011721,8.7513459438699,8.66970616043322,8.71470228547921,8.4020272519702,8.53392128753538,8.71891350525212,8.87673114841725,8.78545821950939,8.61786765940806,8.55976050942932,8.50781955012262
"ENSMUSG00000025934.16",5.13763739872328,5.50369158527708,5.32618487320384,5.32520754464396,5.76148884569563,5.03885512637585,5.57444373089422,5.26804373543573,5.41642722308994,5.41080576726875,5.48681126927076,5.17118722283739,5.50188750142907,4.90681721131975,5.30330011446096,5.06038167833751,5.3499578924923,4.97153305897213
"ENSMUSG00000067750.4",3.4032608109091,3.4032608109091,3.4032608109091,3.4032608109091,3.90188397918994,3.4032608109091,3.4032608109091,3.4032608109091,3.4032608109091,3.4032608109091,3.4032608109091,3.4032608109091,3.4032608109091,3.4032608109091,3.4032608109091,3.39208015069175,3.39208015069175,3.79925250844296
"ENSMUSG00000041722.8",3.56281293893038,3.56281293893038,3.56281293893038,3.56281293893038,4.06143610721122,3.56281293893038,3.99414216639655,3.56281293893038,3.56281293893038,3.56281293893038,3.56281293893038,3.56281293893038,3.56281293893038,3.56281293893038,3.56281293893038,3.69906218281559,3.73011699945838,3.76828400140835
"ENSMUSG00000085079.4",3.36429278345222,3.86548596137581,3.36429278345222,3.84255673365246,3.36429278345222,3.36429278345222,3.36429278345222,3.70239061153551,3.36429278345222,3.36429278345222,3.36429278345222,3.36429278345222,3.36429278345222,3.36429278345222,4.32706286575701,3.63252968165129,3.66358449829408,3.70175150024405
"ENSMUSG00000028033.17",10.7865160952584,10.738794238462,11.5337648501353,9.86845890753104,11.0485795882774,10.4369436034409,11.0499950148726,10.677871691195,10.9443452756223,10.534448607154,10.4895545981031,10.878778469431,10.4435163461675,10.664156105434,10.5399598370828,10.6223397487869,10.6036691544427,10.7284092401765
"ENSMUSG00000041670.20",12.0993371904349,12.2968015407469,12.02987129896,11.2786429314229,12.0131480056873,11.9095679534078,11.8608253103461,12.0466306656752,11.9733599528559,12.1319014678872,11.8074544574368,11.9682004930846,12.1845962886595,12.0739684826917,11.9427359370264,11.6060765710788,11.7164789466693,11.717939892135
"ENSMUSG00000073730.3",3.38522036181742,3.38522036181742,3.38522036181742,3.38522036181742,3.88384353009826,3.89216743537806,3.38522036181742,3.38522036181742,3.38522036181742,3.38522036181742,3.38522036181742,3.38522036181742,3.38522036181742,3.38522036181742,3.38522036181742,3.32243257651166,3.69143793231289,3.32243257651166
"ENSMUSG00000026158.12",12.4243969452204,12.8133360657322,12.7740449235887,11.6557210797097,12.4148937442464,12.4850145825495,12.0297489171585,12.3830089311006,12.2187234510851,13.4845908862143,11.9682551679223,12.0855664509663,12.4214110633134,12.7358458253966,12.2632181135911,11.8231045864953,11.9740465546475,12.0142989796303
"ENSMUSG00000026156.9",7.61635924497314,8.4410358975496,8.3303322407121,8.16088061663736,8.35068220208969,7.99139008934798,7.83164631137521,8.14512946382327,7.92863905355788,8.05576784928747,7.96052251571455,7.98803794009795,7.74102338200348,8.34908731264256,8.19494868899439,7.63054366086781,7.68089122380465,7.81795339602036
"ENSMUSG00000026155.14",10.3328951458922,10.1842331442254,10.534923189869,9.6876704754518,9.96650518173421,10.2694107341715,9.70495011496854,10.2625099399798,10.1241316530409,10.4960982586792,9.49085180430829,9.77811811817576,10.1045490350802,10.4729569275366,10.261769354576,9.29660671800544,9.17730533750178,9.40440397377854
"ENSMUSG00000026154.5",7.93878847958469,8.02605968276667,8.31152979967652,7.71855864291544,8.08948436634845,8.02317625788989,7.89749645389691,7.95698054902076,7.81469624736493,8.04453071383033,8.07064253326234,7.73112344642012,8.04831502009071,8.52164257617081,7.90762779287334,7.6726686729525,7.5414557262168,7.55008902098427
"ENSMUSG00000026153.16",9.39044029557689,9.39879706380657,9.66491555406361,9.84595687826535,9.46792544055486,9.30908783759195,9.67750538031772,9.3744411441173,9.32781697301627,9.33409873410115,9.51673500411843,9.72311712702973,9.54330114986308,9.06149336921257,9.34570535615032,9.15318176976495,9.27080178197551,9.40755425756586
"ENSMUSG00000026147.17",4.78820565634676,4.39080749876526,3.29126701215641,5.68291365593292,4.5743672849971,4.594653473322,4.67366238268719,5.31687793326294,4.63533718474544,4.93289317069124,5.02423231868969,4.69075177352044,4.649949082173,4.62415629634458,5.31436929123727,4.43446195639393,4.63111991904618,4.56484039795833
"ENSMUSG00000026141.14",7.98027890256812,8.64275773795433,8.38832007473937,8.14077967699276,8.84229633498705,7.56648576642411,8.72124121779692,7.9109017133354,7.78866120586526,7.75830670462338,8.17413414830665,9.03869490537092,8.23385155454007,7.52859451842664,7.55218559636871,8.01761506401868,8.15951455836612,8.09185851032504
"ENSMUSG00000073725.9",11.4190862003173,11.1116482892237,11.5199846321274,11.3002677999043,11.2387045586164,11.4035562490132,11.3194096369101,11.2686459819445,11.4289865538956,11.2918898590259,11.1401264086548,11.2339160121147,11.0859247687131,11.1758679179431,11.2109133485397,11.3796258496442,11.3672182339957,11.443451733211
"ENSMUSG00000033569.18",11.2358683183317,11.2627107263788,11.0277286675665,11.2066101380171,11.1061785438766,10.9792175827051,10.8352687256051,11.0991635143315,11.1050072074566,10.8706975288381,10.7399042630835,11.0612843846168,11.1922784328572,10.7578798580194,11.0617716382294,10.9290564981291,11.0062796007319,11.0802870785716
"ENSMUSG00000048411.5",3.25292036667947,3.75411354460306,3.90564302371352,3.25292036667947,3.95465678726607,3.96625721750513,3.25292036667947,3.25292036667947,3.25292036667947,3.25292036667947,3.9954840796989,3.25292036667947,3.25292036667947,4.11340498670357,3.25292036667947,3.18138281635837,3.18138281635837,3.75533207231726
"ENSMUSG00000048874.16",11.1629919106245,11.1194706748301,10.976923176835,10.8284925300987,10.9282687434644,11.1543817318399,10.6395635223307,10.96317429808,10.9602455809331,11.4344512930096,10.7147794378369,10.5531442331049,10.9805345514022,11.1011995280366,10.8766360256006,10.607519384297,10.7587833889104,10.7420776715534
"ENSMUSG00000026064.17",4.57284359602504,4.85205540485519,4.17851357194511,4.90517776070621,5.13358772315076,4.56635808745064,4.75637486853397,4.87254532234924,4.33926574530924,4.73342210962045,5.2828190938,4.86023092199086,4.51039643400394,5.00730425883883,5.19563468336037,4.61464333287423,4.57774618175991,4.44188242822747
"ENSMUSG00000117310.3",5.9103015813335,5.73147345721291,5.8021186913111,6.30515585250037,5.98880832120629,6.20938975141812,6.21975767749894,6.50123682972123,6.26906945459586,6.40898354168554,6.40381013803805,6.03057758313335,6.25589664769801,6.49525513673867,6.6589551188703,5.0972892333945,5.06513732620933,5.066461324333
"ENSMUSG00000086727.9",3.25635345269273,3.25635345269273,3.25635345269273,3.25635345269273,3.25635345269273,3.25635345269273,3.25635345269273,3.25635345269273,3.25635345269273,3.25635345269273,3.25635345269273,3.25635345269273,3.25635345269273,3.25635345269273,3.25635345269273,3.26593655772537,3.26593655772537,3.26593655772537
"ENSMUSG00000026058.12",7.75037263961394,7.93146315427267,7.44841832274884,8.06217639833542,7.57128597280628,7.2305142191362,7.73050814814383,7.54941066482823,7.20743030957438,7.88467573677532,7.71250697828308,8.13580753518651,7.69844134425011,7.3436891580068,7.29075923468888,7.16520539598598,7.40520423815036,7.42395690491914
